campaign_id,goal,country,currency,launched_date,deadline_date,category,subcategory,campaign_duration_days,launch_year,launch_month,launch_weekday,success
331,40000.0,US,USD,2016-05-17,2016-06-17,film & video,documentary,31,2016,5,Tuesday,1
332,100000.0,US,USD,2015-09-16,2015-10-28,film & video,documentary,42,2015,9,Wednesday,1
333,40000.0,US,USD,2016-03-08,2016-04-07,film & video,documentary,30,2016,3,Tuesday,1
334,10000.0,US,USD,2015-04-07,2015-05-15,film & video,documentary,38,2015,4,Tuesday,1
335,8500.0,US,USD,2015-04-07,2015-05-08,film & video,documentary,31,2015,4,Tuesday,1
336,25000.0,US,USD,2015-10-14,2015-11-13,film & video,documentary,30,2015,10,Wednesday,1
337,3000.0,US,USD,2015-02-12,2015-03-14,film & video,documentary,30,2015,2,Thursday,1
338,15000.0,US,USD,2016-07-08,2016-09-03,film & video,documentary,57,2016,7,Friday,1
339,6000.0,US,USD,2015-03-30,2015-04-29,film & video,documentary,30,2015,3,Monday,1
340,35000.0,US,USD,2017-02-06,2017-03-08,film & video,documentary,30,2017,2,Monday,1
341,3500.0,US,USD,2014-09-12,2014-10-01,film & video,documentary,19,2014,9,Friday,1
342,55000.0,US,USD,2016-03-30,2016-04-29,film & video,documentary,30,2016,3,Wednesday,1
343,30000.0,US,USD,2014-10-14,2014-11-14,film & video,documentary,31,2014,10,Tuesday,1
344,33500.0,US,USD,2015-04-17,2015-06-01,film & video,documentary,45,2015,4,Friday,1
345,14500.0,US,USD,2015-04-20,2015-05-20,film & video,documentary,30,2015,4,Monday,1
346,10000.0,US,USD,2015-09-14,2015-10-14,film & video,documentary,30,2015,9,Monday,1
347,40000.0,US,USD,2015-10-15,2015-11-14,film & video,documentary,30,2015,10,Thursday,1
348,10000.0,US,USD,2015-07-22,2015-08-21,film & video,documentary,30,2015,7,Wednesday,1
349,11260.0,US,USD,2017-01-25,2017-02-24,film & video,documentary,30,2017,1,Wednesday,1
350,25000.0,US,USD,2016-08-04,2016-09-11,film & video,documentary,38,2016,8,Thursday,1
351,34000.0,ES,EUR,2016-02-27,2016-04-07,film & video,documentary,40,2016,2,Saturday,1
352,10000.0,US,USD,2014-09-08,2014-10-08,film & video,documentary,30,2014,9,Monday,1
353,58425.0,US,USD,2015-10-20,2015-11-19,film & video,documentary,30,2015,10,Tuesday,1
354,3500.0,US,USD,2016-03-09,2016-04-08,film & video,documentary,30,2016,3,Wednesday,1
355,35000.0,US,USD,2014-10-31,2014-12-01,film & video,documentary,31,2014,10,Friday,1
356,7500.0,US,USD,2016-02-15,2016-03-16,film & video,documentary,30,2016,2,Monday,1
357,15000.0,US,USD,2015-03-15,2015-04-24,film & video,documentary,40,2015,3,Sunday,1
358,50000.0,US,USD,2016-05-17,2016-06-15,film & video,documentary,29,2016,5,Tuesday,1
359,24200.0,US,USD,2014-10-23,2014-11-14,film & video,documentary,22,2014,10,Thursday,1
360,12000.0,US,USD,2015-06-08,2015-07-23,film & video,documentary,45,2015,6,Monday,1
361,35000.0,US,USD,2014-10-24,2014-11-23,film & video,documentary,30,2014,10,Friday,1
362,9665.0,US,USD,2014-07-17,2014-08-08,film & video,documentary,22,2014,7,Thursday,1
363,8925.0,US,USD,2010-03-18,2010-05-02,film & video,documentary,45,2010,3,Thursday,1
364,7000.0,US,USD,2014-05-21,2014-06-21,film & video,documentary,31,2014,5,Wednesday,1
365,15000.0,GB,GBP,2014-01-29,2014-02-28,film & video,documentary,30,2014,1,Wednesday,1
366,38000.0,US,USD,2012-04-20,2012-05-20,film & video,documentary,30,2012,4,Friday,1
367,10000.0,US,USD,2013-03-22,2013-05-01,film & video,documentary,40,2013,3,Friday,1
368,12500.0,US,USD,2015-02-08,2015-03-15,film & video,documentary,35,2015,2,Sunday,1
369,6500.0,US,USD,2011-12-16,2012-01-15,film & video,documentary,30,2011,12,Friday,1
370,25000.0,US,USD,2016-12-07,2017-01-06,film & video,documentary,30,2016,12,Wednesday,1
371,150000.0,US,USD,2012-12-18,2013-02-01,film & video,documentary,45,2012,12,Tuesday,1
372,300.0,GB,GBP,2016-02-25,2016-04-05,film & video,documentary,40,2016,2,Thursday,1
373,7500.0,US,USD,2012-06-18,2012-07-18,film & video,documentary,30,2012,6,Monday,1
374,6000.0,US,USD,2011-08-02,2011-09-16,film & video,documentary,45,2011,8,Tuesday,1
375,500.0,US,USD,2014-01-18,2014-03-01,film & video,documentary,42,2014,1,Saturday,1
376,2450.0,GB,GBP,2016-07-25,2016-08-25,film & video,documentary,31,2016,7,Monday,1
377,12000.0,US,USD,2015-10-15,2015-11-14,film & video,documentary,30,2015,10,Thursday,1
378,3000.0,CA,CAD,2016-01-01,2016-01-25,film & video,documentary,24,2016,1,Friday,1
379,15000.0,US,USD,2012-03-19,2012-05-03,film & video,documentary,45,2012,3,Monday,1
380,4000.0,US,USD,2015-12-29,2016-01-23,film & video,documentary,25,2015,12,Tuesday,1
381,25000.0,US,USD,2012-06-25,2012-07-30,film & video,documentary,35,2012,6,Monday,1
382,600.0,US,USD,2012-08-23,2012-09-06,film & video,documentary,14,2012,8,Thursday,1
383,999.0,US,USD,2014-04-26,2014-05-19,film & video,documentary,23,2014,4,Saturday,1
384,20000.0,US,USD,2014-12-07,2015-01-06,film & video,documentary,30,2014,12,Sunday,1
385,25000.0,US,USD,2014-10-22,2014-11-21,film & video,documentary,30,2014,10,Wednesday,1
386,600.0,US,USD,2015-07-26,2015-08-10,film & video,documentary,15,2015,7,Sunday,1
387,38000.0,US,USD,2015-07-15,2015-08-15,film & video,documentary,31,2015,7,Wednesday,1
388,5000.0,US,USD,2016-06-28,2016-07-28,film & video,documentary,30,2016,6,Tuesday,1
389,68000.0,US,USD,2014-02-04,2014-03-07,film & video,documentary,31,2014,2,Tuesday,1
390,1000.0,US,USD,2015-04-18,2015-05-08,film & video,documentary,20,2015,4,Saturday,1
391,20000.0,US,USD,2011-11-18,2011-12-18,film & video,documentary,30,2011,11,Friday,1
392,18500.0,US,USD,2011-08-08,2011-09-08,film & video,documentary,31,2011,8,Monday,1
393,50000.0,US,USD,2013-09-09,2013-10-10,film & video,documentary,31,2013,9,Monday,1
394,4700.0,ES,EUR,2016-02-17,2016-04-17,film & video,documentary,60,2016,2,Wednesday,1
395,10000.0,US,USD,2012-03-22,2012-04-27,film & video,documentary,36,2012,3,Thursday,1
396,15000.0,US,USD,2012-06-22,2012-07-07,film & video,documentary,15,2012,6,Friday,1
397,12444.0,US,USD,2010-07-20,2010-09-01,film & video,documentary,43,2010,7,Tuesday,1
398,7500.0,US,USD,2015-03-15,2015-04-29,film & video,documentary,45,2015,3,Sunday,1
399,20000.0,GB,GBP,2016-11-13,2016-12-14,film & video,documentary,31,2016,11,Sunday,1
400,10000.0,US,USD,2014-04-16,2014-05-17,film & video,documentary,31,2014,4,Wednesday,1
401,50000.0,US,USD,2011-07-08,2011-08-07,film & video,documentary,30,2011,7,Friday,1
402,2000.0,US,USD,2015-10-15,2015-11-05,film & video,documentary,21,2015,10,Thursday,1
403,5000.0,US,USD,2011-06-24,2011-08-10,film & video,documentary,47,2011,6,Friday,1
404,35000.0,US,USD,2014-01-07,2014-02-05,film & video,documentary,29,2014,1,Tuesday,1
405,2820.0,US,USD,2014-02-04,2014-03-06,film & video,documentary,30,2014,2,Tuesday,1
406,2800.0,US,USD,2011-04-05,2011-05-09,film & video,documentary,34,2011,4,Tuesday,1
407,2000.0,US,USD,2011-09-20,2011-11-19,film & video,documentary,60,2011,9,Tuesday,1
408,6000.0,US,USD,2013-09-26,2013-11-05,film & video,documentary,40,2013,9,Thursday,1
409,500.0,GB,GBP,2016-06-22,2016-07-22,film & video,documentary,30,2016,6,Wednesday,1
410,1000.0,CA,CAD,2015-04-19,2015-06-18,film & video,documentary,60,2015,4,Sunday,1
411,30000.0,US,USD,2013-11-20,2013-12-22,film & video,documentary,32,2013,11,Wednesday,1
412,2500.0,US,USD,2012-07-09,2012-07-25,film & video,documentary,16,2012,7,Monday,1
413,12800.0,US,USD,2012-06-19,2012-07-19,film & video,documentary,30,2012,6,Tuesday,1
414,18500.0,US,USD,2013-09-12,2013-10-12,film & video,documentary,30,2013,9,Thursday,1
415,1400.0,CA,CAD,2014-09-22,2014-10-17,film & video,documentary,25,2014,9,Monday,1
416,1000.0,US,USD,2014-01-09,2014-02-08,film & video,documentary,30,2014,1,Thursday,1
417,10500.0,US,USD,2013-03-27,2013-04-08,film & video,documentary,12,2013,3,Wednesday,1
418,22400.0,US,USD,2015-06-23,2015-07-23,film & video,documentary,30,2015,6,Tuesday,1
419,8000.0,US,USD,2013-04-30,2013-06-29,film & video,documentary,60,2013,4,Tuesday,1
420,3300.0,US,USD,2014-02-12,2014-03-14,film & video,animation,30,2014,2,Wednesday,0
421,15000.0,US,USD,2015-06-22,2015-08-21,film & video,animation,60,2015,6,Monday,0
422,40000.0,US,USD,2014-08-12,2014-09-11,film & video,animation,30,2014,8,Tuesday,0
423,20000.0,US,USD,2013-05-06,2013-06-05,film & video,animation,30,2013,5,Monday,0
424,3000.0,US,USD,2012-01-26,2012-03-26,film & video,animation,60,2012,1,Thursday,0
425,50000.0,US,USD,2015-09-28,2015-11-27,film & video,animation,60,2015,9,Monday,0
426,10000.0,US,USD,2016-01-31,2016-03-01,film & video,animation,30,2016,1,Sunday,0
427,6500.0,US,USD,2015-10-08,2015-10-22,film & video,animation,14,2015,10,Thursday,0
428,12000.0,US,USD,2014-05-19,2014-06-16,film & video,animation,28,2014,5,Monday,0
429,5000.0,US,USD,2009-09-14,2009-11-27,film & video,animation,74,2009,9,Monday,0
430,1000.0,US,USD,2013-08-27,2013-09-11,film & video,animation,15,2013,8,Tuesday,0
431,3000.0,GB,GBP,2016-06-05,2016-07-05,film & video,animation,30,2016,6,Sunday,0
432,6000.0,US,USD,2015-08-22,2015-10-21,film & video,animation,60,2015,8,Saturday,0
433,3000.0,US,USD,2015-08-12,2015-10-11,film & video,animation,60,2015,8,Wednesday,0
434,2500.0,US,USD,2013-10-29,2013-12-01,film & video,animation,33,2013,10,Tuesday,0
435,110000.0,US,USD,2013-08-14,2013-09-13,film & video,animation,30,2013,8,Wednesday,0
436,1000.0,US,USD,2013-07-01,2013-07-31,film & video,animation,30,2013,7,Monday,0
437,7000.0,CA,CAD,2016-08-09,2016-10-08,film & video,animation,60,2016,8,Tuesday,0
438,20000.0,US,USD,2015-10-19,2015-11-18,film & video,animation,30,2015,10,Monday,0
439,450.0,US,USD,2014-10-07,2014-10-17,film & video,animation,10,2014,10,Tuesday,0
440,5000.0,US,USD,2016-02-23,2016-03-24,film & video,animation,30,2016,2,Tuesday,0
441,400.0,GB,GBP,2013-10-03,2013-11-02,film & video,animation,30,2013,10,Thursday,0
442,17000.0,US,USD,2015-01-20,2015-02-19,film & video,animation,30,2015,1,Tuesday,0
443,10000.0,CA,CAD,2014-01-11,2014-02-10,film & video,animation,30,2014,1,Saturday,0
444,1000.0,US,USD,2011-12-17,2012-02-15,film & video,animation,60,2011,12,Saturday,0
445,60000.0,US,USD,2015-05-06,2015-05-21,film & video,animation,15,2015,5,Wednesday,0
446,10500.0,US,USD,2015-02-02,2015-03-04,film & video,animation,30,2015,2,Monday,0
447,30000.0,GB,GBP,2013-02-26,2013-03-23,film & video,animation,25,2013,2,Tuesday,0
448,2500.0,US,USD,2014-04-24,2014-05-14,film & video,animation,20,2014,4,Thursday,0
449,2000.0,GB,GBP,2013-09-17,2013-10-17,film & video,animation,30,2013,9,Tuesday,0
450,50000.0,US,USD,2014-01-15,2014-02-14,film & video,animation,30,2014,1,Wednesday,0
451,20000.0,US,USD,2013-12-26,2014-01-25,film & video,animation,30,2013,12,Thursday,0
452,750.0,US,USD,2015-04-13,2015-05-13,film & video,animation,30,2015,4,Monday,0
453,94875.0,US,USD,2015-02-03,2015-02-19,film & video,animation,16,2015,2,Tuesday,0
454,10000.0,US,USD,2014-10-26,2014-11-26,film & video,animation,31,2014,10,Sunday,0
455,65000.0,US,USD,2012-03-03,2012-04-17,film & video,animation,45,2012,3,Saturday,0
456,8888.0,US,USD,2013-09-30,2013-10-22,film & video,animation,22,2013,9,Monday,0
457,20000.0,CA,CAD,2014-07-17,2014-08-16,film & video,animation,30,2014,7,Thursday,0
458,10000.0,GB,GBP,2013-04-14,2013-05-14,film & video,animation,30,2013,4,Sunday,0
459,39000.0,US,USD,2011-09-14,2011-11-13,film & video,animation,60,2011,9,Wednesday,0
460,8500.0,US,USD,2014-04-30,2014-06-01,film & video,animation,32,2014,4,Wednesday,0
461,550.0,GB,GBP,2013-05-13,2013-06-02,film & video,animation,20,2013,5,Monday,0
462,100000.0,US,USD,2011-06-11,2011-08-10,film & video,animation,60,2011,6,Saturday,0
463,55000.0,US,USD,2011-07-26,2011-09-24,film & video,animation,60,2011,7,Tuesday,0
464,1010.0,DE,EUR,2016-04-28,2016-05-18,film & video,animation,20,2016,4,Thursday,0
465,512.0,US,USD,2014-06-11,2014-06-27,film & video,animation,16,2014,6,Wednesday,0
466,10000.0,US,USD,2012-08-08,2012-09-07,film & video,animation,30,2012,8,Wednesday,0
467,20000.0,US,USD,2012-08-14,2012-09-28,film & video,animation,45,2012,8,Tuesday,0
468,7500.0,US,USD,2012-05-12,2012-07-11,film & video,animation,60,2012,5,Saturday,0
469,6000.0,GB,GBP,2014-07-07,2014-09-05,film & video,animation,60,2014,7,Monday,0
470,5000.0,US,USD,2013-11-27,2014-01-16,film & video,animation,50,2013,11,Wednesday,0
471,55000.0,US,USD,2014-03-05,2014-04-19,film & video,animation,45,2014,3,Wednesday,0
472,800.0,US,USD,2014-07-24,2014-08-23,film & video,animation,30,2014,7,Thursday,0
473,30000.0,US,USD,2014-08-18,2014-09-17,film & video,animation,30,2014,8,Monday,0
474,3300.0,US,USD,2017-01-18,2017-02-17,film & video,animation,30,2017,1,Wednesday,0
475,2000.0,US,USD,2015-04-06,2015-05-06,film & video,animation,30,2015,4,Monday,0
476,220000.0,US,USD,2014-04-28,2014-06-03,film & video,animation,36,2014,4,Monday,0
477,1500.0,US,USD,2012-03-19,2012-05-18,film & video,animation,60,2012,3,Monday,0
478,10000.0,US,USD,2015-03-02,2015-04-01,film & video,animation,30,2015,3,Monday,0
479,15000.0,US,USD,2014-09-22,2014-11-21,film & video,animation,60,2014,9,Monday,0
480,40000.0,US,USD,2013-07-10,2013-08-09,film & video,animation,30,2013,7,Wednesday,0
481,30000.0,US,USD,2012-09-10,2012-10-10,film & video,animation,30,2012,9,Monday,0
482,10000.0,US,USD,2016-03-18,2016-04-14,film & video,animation,27,2016,3,Friday,0
483,15000.0,GB,GBP,2012-11-30,2013-01-29,film & video,animation,60,2012,11,Friday,0
484,80000.0,GB,GBP,2015-09-25,2015-11-05,film & video,animation,41,2015,9,Friday,0
485,37956.0,GB,GBP,2013-04-17,2013-05-17,film & video,animation,30,2013,4,Wednesday,0
486,550000.0,AU,AUD,2014-05-02,2014-06-01,film & video,animation,30,2014,5,Friday,0
487,50000.0,CA,CAD,2016-10-26,2016-12-25,film & video,animation,60,2016,10,Wednesday,0
488,12000.0,US,USD,2016-12-10,2017-01-09,film & video,animation,30,2016,12,Saturday,0
489,74997.0,US,USD,2011-12-05,2012-01-05,film & video,animation,31,2011,12,Monday,0
490,1000.0,US,USD,2012-07-23,2012-08-22,film & video,animation,30,2012,7,Monday,0
491,10000.0,US,USD,2015-12-28,2016-01-27,film & video,animation,30,2015,12,Monday,0
492,10000000.0,SE,SEK,2016-08-14,2016-10-13,film & video,animation,60,2016,8,Sunday,0
493,30000.0,GB,GBP,2015-04-20,2015-05-20,film & video,animation,30,2015,4,Monday,0
494,20000.0,US,USD,2014-06-09,2014-07-03,film & video,animation,24,2014,6,Monday,0
495,7000.0,US,USD,2015-06-16,2015-07-16,film & video,animation,30,2015,6,Tuesday,0
496,60000.0,US,USD,2013-12-12,2014-02-10,film & video,animation,60,2013,12,Thursday,0
497,4480.0,US,USD,2014-11-02,2014-12-25,film & video,animation,53,2014,11,Sunday,0
498,65108.0,US,USD,2011-11-11,2011-12-23,film & video,animation,42,2011,11,Friday,0
499,20000.0,US,USD,2009-08-18,2009-10-12,film & video,animation,55,2009,8,Tuesday,0
500,6500.0,US,USD,2010-03-10,2010-05-08,film & video,animation,59,2010,3,Wednesday,0
501,10000.0,US,USD,2011-06-09,2011-07-09,film & video,animation,30,2011,6,Thursday,0
502,20000.0,US,USD,2012-02-17,2012-03-18,film & video,animation,30,2012,2,Friday,0
503,6500.0,GB,GBP,2014-12-18,2015-01-17,film & video,animation,30,2014,12,Thursday,0
504,24500.0,US,USD,2012-02-10,2012-04-10,film & video,animation,60,2012,2,Friday,0
505,12000.0,US,USD,2015-11-10,2015-12-25,film & video,animation,45,2015,11,Tuesday,0
506,200000.0,US,USD,2013-07-11,2013-08-10,film & video,animation,30,2013,7,Thursday,0
507,20000.0,US,USD,2012-09-04,2012-10-19,film & video,animation,45,2012,9,Tuesday,0
508,50000.0,US,USD,2012-03-27,2012-05-25,film & video,animation,59,2012,3,Tuesday,0
509,5000.0,GB,GBP,2015-05-29,2015-06-28,film & video,animation,30,2015,5,Friday,0
510,14000.0,US,USD,2016-01-31,2016-03-01,film & video,animation,30,2016,1,Sunday,0
511,5000.0,US,USD,2013-03-07,2013-04-06,film & video,animation,30,2013,3,Thursday,0
512,8000.0,US,USD,2016-10-06,2016-11-20,film & video,animation,45,2016,10,Thursday,0
513,50000.0,US,USD,2016-07-01,2016-08-15,film & video,animation,45,2016,7,Friday,0
514,1500.0,CA,CAD,2014-07-10,2014-08-09,film & video,animation,30,2014,7,Thursday,0
515,97000.0,US,USD,2015-11-19,2015-12-29,film & video,animation,40,2015,11,Thursday,0
516,5000.0,GB,GBP,2015-03-28,2015-05-27,film & video,animation,60,2015,3,Saturday,0
517,15000.0,US,USD,2017-01-03,2017-02-02,film & video,animation,30,2017,1,Tuesday,0
518,7175.0,US,USD,2015-08-07,2015-09-06,film & video,animation,30,2015,8,Friday,0
519,12001.0,US,USD,2012-11-05,2012-12-05,film & video,animation,30,2012,11,Monday,0
520,5000.0,GB,GBP,2015-11-10,2015-12-10,theater,plays,30,2015,11,Tuesday,1
521,5000.0,US,USD,2016-10-03,2016-11-01,theater,plays,29,2016,10,Monday,1
522,3000.0,US,USD,2016-03-01,2016-03-20,theater,plays,19,2016,3,Tuesday,1
523,5000.0,US,USD,2015-08-22,2015-09-21,theater,plays,30,2015,8,Saturday,1
524,3500.0,GB,GBP,2016-05-02,2016-06-01,theater,plays,30,2016,5,Monday,1
525,12000.0,US,USD,2014-07-30,2014-09-13,theater,plays,45,2014,7,Wednesday,1
526,1500.0,GB,GBP,2015-07-07,2015-08-07,theater,plays,31,2015,7,Tuesday,1
527,10000.0,US,USD,2017-01-18,2017-02-17,theater,plays,30,2017,1,Wednesday,1
528,1150.0,US,USD,2015-05-31,2015-06-21,theater,plays,21,2015,5,Sunday,1
529,1200.0,CA,CAD,2016-12-21,2017-01-11,theater,plays,21,2016,12,Wednesday,1
530,3405.0,US,USD,2015-06-02,2015-06-24,theater,plays,22,2015,6,Tuesday,1
531,4000.0,US,USD,2016-11-02,2016-12-17,theater,plays,45,2016,11,Wednesday,1
532,10000.0,US,USD,2016-04-13,2016-05-13,theater,plays,30,2016,4,Wednesday,1
533,2000.0,GB,GBP,2016-04-22,2016-05-16,theater,plays,24,2016,4,Friday,1
534,15000.0,NO,NOK,2015-09-23,2015-11-01,theater,plays,39,2015,9,Wednesday,1
535,2000.0,GB,GBP,2016-12-07,2017-01-06,theater,plays,30,2016,12,Wednesday,1
536,3300.0,GB,GBP,2015-06-24,2015-08-03,theater,plays,40,2015,6,Wednesday,1
537,2000.0,US,USD,2015-10-05,2015-11-04,theater,plays,30,2015,10,Monday,1
538,5000.0,US,USD,2016-04-13,2016-05-13,theater,plays,30,2016,4,Wednesday,1
539,500.0,GB,GBP,2016-06-14,2016-07-05,theater,plays,21,2016,6,Tuesday,1
540,15000.0,US,USD,2015-01-05,2015-02-04,technology,web,30,2015,1,Monday,0
541,4500.0,US,USD,2015-09-29,2015-10-29,technology,web,30,2015,9,Tuesday,0
542,250000.0,US,USD,2016-03-04,2016-05-03,technology,web,60,2016,3,Friday,0
543,22000.0,AU,AUD,2014-10-02,2014-11-01,technology,web,30,2014,10,Thursday,0
544,500.0,US,USD,2016-06-04,2016-07-04,technology,web,30,2016,6,Saturday,0
545,50000.0,FR,EUR,2015-10-06,2015-11-15,technology,web,40,2015,10,Tuesday,0
546,60000.0,US,USD,2015-09-02,2015-10-17,technology,web,45,2015,9,Wednesday,0
547,7500.0,GB,GBP,2016-01-11,2016-02-10,technology,web,30,2016,1,Monday,0
548,10000.0,GB,GBP,2015-09-29,2015-10-29,technology,web,30,2015,9,Tuesday,0
549,2500.0,GB,GBP,2015-06-08,2015-07-08,technology,web,30,2015,6,Monday,0
550,5000.0,CA,CAD,2017-01-18,2017-01-31,technology,web,13,2017,1,Wednesday,0
551,75000.0,US,USD,2015-06-18,2015-08-01,technology,web,44,2015,6,Thursday,0
552,45000.0,CA,CAD,2015-11-10,2016-01-09,technology,web,60,2015,11,Tuesday,0
553,25000.0,US,USD,2014-10-15,2014-11-14,technology,web,30,2014,10,Wednesday,0
554,3870.0,US,USD,2014-09-19,2014-10-19,technology,web,30,2014,9,Friday,0
555,7500.0,GB,GBP,2016-05-13,2016-06-12,technology,web,30,2016,5,Friday,0
556,8000.0,US,USD,2015-12-07,2016-01-06,technology,web,30,2015,12,Monday,0
557,150000.0,DE,EUR,2016-11-02,2016-12-02,technology,web,30,2016,11,Wednesday,0
558,750.0,US,USD,2015-02-22,2015-03-24,technology,web,30,2015,2,Sunday,0
559,240000.0,US,USD,2015-11-13,2015-12-13,technology,web,30,2015,11,Friday,0
560,100000.0,CA,CAD,2014-11-17,2014-12-17,technology,web,30,2014,11,Monday,0
561,15000.0,US,USD,2015-09-21,2015-10-26,technology,web,35,2015,9,Monday,0
562,50000.0,NL,EUR,2016-11-18,2016-12-18,technology,web,30,2016,11,Friday,0
563,75000.0,AU,AUD,2015-01-18,2015-02-17,technology,web,30,2015,1,Sunday,0
564,18000.0,FR,EUR,2016-02-11,2016-03-12,technology,web,30,2016,2,Thursday,0
565,25000.0,GB,GBP,2015-06-10,2015-07-10,technology,web,30,2015,6,Wednesday,0
566,5000.0,US,USD,2016-06-14,2016-07-14,technology,web,30,2016,6,Tuesday,0
567,10000.0,US,USD,2014-12-02,2015-01-01,technology,web,30,2014,12,Tuesday,0
568,24500.0,NZ,NZD,2015-12-10,2016-01-16,technology,web,37,2015,12,Thursday,0
569,2500.0,CA,CAD,2015-12-02,2016-01-01,technology,web,30,2015,12,Wednesday,0
570,85000.0,US,USD,2016-01-19,2016-02-18,technology,web,30,2016,1,Tuesday,0
571,25000.0,US,USD,2015-07-07,2015-07-27,technology,web,20,2015,7,Tuesday,0
572,2500.0,US,USD,2015-10-05,2015-11-04,technology,web,30,2015,10,Monday,0
573,88888.0,US,USD,2014-11-20,2015-01-18,technology,web,59,2014,11,Thursday,0
574,11180.0,GB,GBP,2016-09-19,2016-10-19,technology,web,30,2016,9,Monday,0
575,60000.0,DE,EUR,2015-05-14,2015-06-13,technology,web,30,2015,5,Thursday,0
576,80000.0,US,USD,2015-01-27,2015-03-28,technology,web,60,2015,1,Tuesday,0
577,5000.0,US,USD,2016-03-21,2016-05-20,technology,web,60,2016,3,Monday,0
578,125000.0,GB,GBP,2015-08-14,2015-09-07,technology,web,24,2015,8,Friday,0
579,12000.0,US,USD,2014-11-25,2014-12-25,technology,web,30,2014,11,Tuesday,0
580,3000.0,US,USD,2016-08-23,2016-09-22,technology,web,30,2016,8,Tuesday,0
581,400.0,US,USD,2015-07-03,2015-08-02,technology,web,30,2015,7,Friday,0
582,100000.0,US,USD,2015-02-20,2015-03-15,technology,web,23,2015,2,Friday,0
583,9000.0,US,USD,2015-02-17,2015-03-19,technology,web,30,2015,2,Tuesday,0
